"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"1652","Bahrain","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1653","Djibouti","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1654","Egypt","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1655","Iran (Islamic Republic of)","EMRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1656","Iraq","EMRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1657","Jordan","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1658","Kuwait","EMRO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1659","Lebanon","EMRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1660","Libya","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1661","Morocco","EMRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1662","Oman","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1663","Pakistan","EMRO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1664","Qatar","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1665","Saudi Arabia","EMRO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1666","Somalia","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1667","Sudan","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1668","Syrian Arab Republic","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1669","Tunisia","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1670","United Arab Emirates","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1671","Yemen","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1672","occupied Palestinian territory including east Jerusalem","EMRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1673","Albania","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1674","Andorra","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1675","Armenia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1676","Austria","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1677","Azerbaijan","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1678","Belarus","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1679","Belgium","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1680","Bosnia and Herzegovina","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1681","Bulgaria","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1682","Croatia","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1683","Cyprus","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1684","Czechia","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1685","Denmark","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1686","Estonia","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1687","Faroe Islands","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1688","Finland","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1689","France","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1690","Georgia","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1691","Germany","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1692","Gibraltar","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1693","Greece","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1694","Greenland","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1695","Guernsey","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1696","Holy See","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1697","Hungary","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1698","Iceland","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1699","Ireland","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1700","Isle of Man","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1701","Israel","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1702","Italy","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1703","Jersey","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1704","Kazakhstan","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1705","Kosovo","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1706","Kyrgyzstan","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1707","Latvia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1708","Liechtenstein","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1709","Lithuania","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1710","Luxembourg","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1711","Malta","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1712","Monaco","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1713","Montenegro","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1714","Netherlands","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1715","North Macedonia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1716","Norway","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1717","Poland","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1718","Portugal","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1719","Republic of Moldova","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1720","Romania","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1721","Russian Federation","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1722","San Marino","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1723","Serbia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1724","Slovakia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1725","Slovenia","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1726","Spain","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1727","Sweden","EURO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1728","Switzerland","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1729","Tajikistan","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1730","The United Kingdom","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1731","Trkiye","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1732","Turkmenistan","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1733","Ukraine","EURO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1734","Uzbekistan","EURO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1735","Albania","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1736","Andorra","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1737","Armenia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1738","Austria","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1739","Azerbaijan","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1740","Belarus","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1741","Belgium","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1742","Bosnia and Herzegovina","EURO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1743","Bulgaria","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1744","Croatia","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1745","Cyprus","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1746","Czechia","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1747","Denmark","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1748","Estonia","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1749","Faroe Islands","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1750","Finland","EURO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1751","France","EURO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1752","Georgia","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1753","Germany","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1754","Gibraltar","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1755","Greece","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1756","Greenland","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1757","Guernsey","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1758","Holy See","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1759","Hungary","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1760","Iceland","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1761","Ireland","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1762","Isle of Man","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1763","Israel","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1764","Italy","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1765","Jersey","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1766","Kazakhstan","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1767","Kosovo","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1768","Kyrgyzstan","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1769","Latvia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1770","Liechtenstein","EURO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1771","Lithuania","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1772","Luxembourg","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1773","Malta","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1774","Monaco","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1775","Montenegro","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1776","Netherlands","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1777","North Macedonia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1778","Norway","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1779","Poland","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1780","Portugal","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1781","Republic of Moldova","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1782","Romania","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1783","Russian Federation","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1784","San Marino","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1785","Serbia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1786","Slovakia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1787","Slovenia","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1788","Spain","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1789","Sweden","EURO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1790","Switzerland","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1791","Tajikistan","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1792","The United Kingdom","EURO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1793","Trkiye","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1794","Turkmenistan","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1795","Ukraine","EURO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1796","Uzbekistan","EURO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1797","Bangladesh","SEARO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1798","Bhutan","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1799","Democratic Peoples Republic of Korea","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1800","India","SEARO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1801","Indonesia","SEARO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1802","Maldives","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1803","Myanmar","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1804","Nepal","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1805","Sri Lanka","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1806","Thailand","SEARO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1807","Timor-Leste","SEARO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1808","Bangladesh","SEARO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1809","Bhutan","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1810","Democratic Peoples Republic of Korea","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1811","India","SEARO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1812","Indonesia","SEARO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1813","Maldives","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1814","Myanmar","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1815","Nepal","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1816","Sri Lanka","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1817","Thailand","SEARO",0,1,0,0,0,"SC",3,"high-pass","frequency"
"1818","Timor-Leste","SEARO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1819","American Samoa","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1820","Australia","WPRO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1821","Brunei Darussalam","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1822","Cambodia","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1823","China","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1824","Cook Islands","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1825","Fiji","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1826","French Polynesia","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1827","Guam","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1828","Japan","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1829","Kiribati","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1830","Lao Peoples Democratic Republic","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1831","Malaysia","WPRO",0,1,0,0,0,"BIC",3,"high-pass","frequency"
"1832","Marshall Islands","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1833","Micronesia (Federated States of)","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1834","Mongolia","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1835","Nauru","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1836","New Caledonia","WPRO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1837","New Zealand","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1838","Niue","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1839","Northern Mariana Islands (Commonwealth of the)","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1840","Palau","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1841","Papua New Guinea","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1842","Philippines","WPRO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1843","Pitcairn Islands","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1844","Republic of Korea","WPRO",0,1,1,0,0,"BIC",3,"high-pass","frequency"
"1845","Samoa","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1846","Singapore","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1847","Solomon Islands","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1848","Tokelau","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1849","Tonga","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1850","Tuvalu","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1851","Vanuatu","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1852","Viet Nam","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1853","Wallis and Futuna","WPRO",0,0,0,0,0,"BIC",3,"high-pass","frequency"
"1854","American Samoa","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1855","Australia","WPRO",0,0,1,0,0,"SC",3,"high-pass","frequency"
"1856","Brunei Darussalam","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1857","Cambodia","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1858","China","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1859","Cook Islands","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1860","Fiji","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1861","French Polynesia","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1862","Guam","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1863","Japan","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1864","Kiribati","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1865","Lao Peoples Democratic Republic","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1866","Malaysia","WPRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1867","Marshall Islands","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1868","Micronesia (Federated States of)","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1869","Mongolia","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1870","Nauru","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1871","New Caledonia","WPRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1872","New Zealand","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1873","Niue","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1874","Northern Mariana Islands (Commonwealth of the)","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1875","Palau","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1876","Papua New Guinea","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1877","Philippines","WPRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1878","Pitcairn Islands","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1879","Republic of Korea","WPRO",0,1,1,0,0,"SC",3,"high-pass","frequency"
"1880","Samoa","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1881","Singapore","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1882","Solomon Islands","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1883","Tokelau","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1884","Tonga","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1885","Tuvalu","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1886","Vanuatu","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1887","Viet Nam","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1888","Wallis and Futuna","WPRO",0,0,0,0,0,"SC",3,"high-pass","frequency"
"1889","Algeria","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1890","Angola","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1891","Benin","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1892","Botswana","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1893","Burkina Faso","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1894","Burundi","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1895","Cabo Verde","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1896","Cameroon","AFRO",0,1,1,0,0,"BIC",0,"high-pass","time"
"1897","Central African Republic","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1898","Chad","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1899","Comoros","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1900","Congo","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1901","Ctedvoire","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1902","Democratic Republic of the Congo","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1903","Equatorial Guinea","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1904","Eritrea","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1905","Eswatini","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1906","Ethiopia","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1907","Gabon","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1908","Gambia","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1909","Ghana","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1910","Guinea","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1911","Guinea-Bissau","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1912","Kenya","AFRO",0,1,0,0,0,"BIC",0,"high-pass","time"
"1913","Lesotho","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1914","Liberia","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1915","Madagascar","AFRO",0,1,1,0,0,"BIC",0,"high-pass","time"
"1916","Malawi","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1917","Mali","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1918","Mauritania","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1919","Mauritius","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1920","Mayotte","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1921","Mozambique","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1922","Namibia","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1923","Niger","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1924","Nigeria","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1925","Runion","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1926","Rwanda","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1927","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1928","Sao Tome and Principe","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1929","Senegal","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1930","Seychelles","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1931","Sierra Leone","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1932","South Africa","AFRO",0,1,0,0,0,"BIC",0,"high-pass","time"
"1933","South Sudan","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1934","Togo","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1935","Uganda","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1936","United Republic of Tanzania","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1937","Zambia","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1938","Zimbabwe","AFRO",0,0,0,0,0,"BIC",0,"high-pass","time"
"1939","Algeria","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1940","Angola","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1941","Benin","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1942","Botswana","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1943","Burkina Faso","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1944","Burundi","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1945","Cabo Verde","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1946","Cameroon","AFRO",0,1,0,0,0,"SC",0,"high-pass","time"
"1947","Central African Republic","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1948","Chad","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1949","Comoros","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1950","Congo","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1951","Ctedvoire","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1952","Democratic Republic of the Congo","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1953","Equatorial Guinea","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1954","Eritrea","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1955","Eswatini","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1956","Ethiopia","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1957","Gabon","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1958","Gambia","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1959","Ghana","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1960","Guinea","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1961","Guinea-Bissau","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1962","Kenya","AFRO",0,1,0,0,0,"SC",0,"high-pass","time"
"1963","Lesotho","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1964","Liberia","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1965","Madagascar","AFRO",0,1,1,0,0,"SC",0,"high-pass","time"
"1966","Malawi","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1967","Mali","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1968","Mauritania","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1969","Mauritius","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1970","Mayotte","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1971","Mozambique","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1972","Namibia","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1973","Niger","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1974","Nigeria","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1975","Runion","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1976","Rwanda","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1977","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1978","Sao Tome and Principe","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1979","Senegal","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1980","Seychelles","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1981","Sierra Leone","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1982","South Africa","AFRO",0,1,0,0,0,"SC",0,"high-pass","time"
"1983","South Sudan","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
"1984","Togo","AFRO",0,0,0,0,0,"SC",0,"high-pass","time"
